genre,acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,valence
R,0.9646548569,0.1886002886,0.6940027845,0.9523036365,0.1584575998,0.0621136218,100.755,0.2074136803
R,0.7938553413,0.13687634,0.586246456,0.9585638474,0.1141751455,0.0507714942,158.711,0.127129689
R,0.5798225347,0.245403984,0.6370255833,0.7741986125,0.1122092726,0.0604247697,108.425,0.183433959
R,0.8688627897,0.2042317775,0.5419904233,0.89578545,0.1110784803,0.0470370723,171.031,0.259970158
R,0.8909234918,0.34611628,0.536246461,0.8446839447,0.1133163712,0.0292979128,91.698,0.5632261168
R,0.9377391382,0.0783247012,0.6720113398,0.9386887969,0.0881652622,0.0463456344,190.371,0.2952901026
R,0.9137282805,0.1240975983,0.9105551882,0.9535818023,0.2162676584,0.050621965,158.025,0.0398910522
E,0.4866515497,0.615069179,0.3251968963,0.2411280146,0.0902690542,0.089616455,170.057,0.7445415946
R,0.0248333098,0.3818986889,0.4926932145,0.0585821158,0.1385026796,0.0477840518,90.158,0.3084277139
R,0.9011386714,0.2598401911,0.4907996381,0.9053017304,0.1141938502,0.0288735453,187.614,0.5847616123
E,0.0039015524,0.645387768,0.5637149693,0.9106505456,0.1676393871,0.0358954226,135.073,0.514512044
E,0.234137911,0.5782508738,0.4745775539,0.9102770028,0.0934715439,0.0472005811,184.03,0.6775301693
R,0.3521851814,0.8131082805,0.7011092543,0.8898951661,0.2496162024,0.0333564748,89.996,0.8750540417
E,0.0533502809,0.7439732709,0.4476694662,0.8573491096,0.0783218174,0.1059174368,180.457,0.3001079708
R,0.0062295955,0.2763099388,0.8238093758,0.8234701052,0.1056892023,0.0390877432,148.847,0.5155837412
R,0.0107112105,0.1713451303,0.8474691287,0.0167525563,0.1027529866,0.0516067272,139.117,0.1806333601
R,0.011203334,0.2495438471,0.6169119867,0.2494517299,0.1540724918,0.031710946,129.967,0.2371179599
E,0.0004856303,0.1904913386,0.5033668374,0.3867434777,0.1141048158,0.0554540792,239.867,0.1303800088
E,0.0238032528,0.4752613584,0.8880625716,0.8526846552,0.1936212576,0.3687084669,175.158,0.5451743506
R,0.9956957026,0.2679668651,0.6219920384,0.9539086015,0.2379818156,0.0418681592,88.574,0.3508812164
R,0.9952174171,0.4413036214,0.5863780469,0.9416737788,0.1605986003,0.0449809327,63.986,0.3744516826
R,0.9928250985,0.4760319643,0.3019100408,0.9539540227,0.167259674,0.0408155896,101.129,0.2613893724
R,0.9949419113,0.552038867,0.5235499756,0.5047940444,0.122187633,0.5109025856,116.754,0.4873462929
R,0.9956818292,0.3911077102,0.3207561219,0.9618346444,0.1276172892,0.0404627489,142.91,0.4910837836
R,0.9957964501,0.3773884267,0.3433465099,0.9689152993,0.1174894954,0.0853614576,97.327,0.3786350386
R,0.9950789124,0.3614328308,0.5159587915,0.9599793049,0.1245988372,0.0526740882,159.775,0.1425383379
R,0.9957964501,0.4952612188,0.3672411538,0.9640488162,0.1075364554,0.0464292325,121.764,0.970239299
R,0.9941687831,0.4738780459,0.1207239635,0.9598231092,0.274398288,0.105074799,154.206,0.6182065931
R,0.0834513112,0.2410725138,0.7813008023,0.8288881891,0.0843934033,0.0427352896,143.151,0.3232455729
E,0.7564024066,0.3958286195,0.837187314,0.7464501566,0.0830015872,0.0319923224,140.024,0.5193780973
E,0.5675626796,0.4939411278,0.5141325916,0.9046698996,0.1678190377,0.0368531903,100.309,0.38389205
R,0.1129921127,0.7493111254,0.1957395461,0.7327090808,0.1075579441,0.0581918372,122.449,0.0647158279
R,0.9621947383,0.2535024241,0.6846758084,0.9462504387,0.0749909792,0.0441973054,165.644,0.0761720394
R,0.9466989196,0.4395672958,0.623896212,0.9559908418,0.1189807862,0.0377138757,131.662,0.2138858593
R,0.926822737,0.4679074196,0.7472609985,0.9411122605,0.1256189886,0.0467212044,109.281,0.1558667705
R,0.9809608649,0.3867592776,0.7358182011,0.9704007123,0.1058799074,0.0402883546,165.082,0.4446808027
R,0.0001596281,0.3529826765,0.7455414898,0.892919586,0.4403374359,0.0545996286,109.308,0.1511532792
R,0.0003615787,0.2039854536,0.6703455941,0.9284284994,0.0970985514,0.0651863203,111.092,0.2026566135
R,0.7682198321,0.4656031939,0.507497078,0.9174003399,0.1661586446,0.0262493912,96.756,0.690850421
R,0.7080085803,0.4305609511,0.5519026255,0.9005459187,0.1061906751,0.0372454748,181.163,0.7537284096
R,0.7439756297,0.4515754664,0.610190792,0.913796087,0.1103039465,0.0297554802,105.837,0.7844379729
R,0.0044374726,0.2032811042,0.6334317251,0.7617838314,0.3801593009,0.070252414,190.894,0.0471716236
R,0.0091947575,0.2939337333,0.3427499246,0.9602344035,0.1120648841,0.0371496574,108.422,0.2630457843
R,0.1733237456,0.1347085791,0.2651206517,0.9501817455,0.1093090399,0.0408381232,169.077,0.0397782688
R,0.3823488516,0.5780376416,0.3728605623,0.9572559291,0.1115027404,0.0420709675,101.826,0.6281293555
R,0.2494691806,0.5461099812,0.2646684694,0.9304481464,0.1122237806,0.0922616722,98.55,0.5086432705
R,3.4966e-06,0.426839438,0.4594885973,0.9326229865,0.2100515254,0.0341220434,113.062,0.1325076728
R,0.0001051738,0.3403127776,0.5976816897,0.0439685945,0.0771896898,0.0318025779,124.06,0.0620789064
R,0.0195466817,0.3060435116,0.5059012111,0.4270650139,0.1022847235,0.0470338024,135.952,0.3234834509
E,0.6990626404,0.645671523,0.5073857588,0.9313376298,0.0709187898,0.0507791797,85.333,0.5225859497
R,0.0148697892,0.5097698918,0.3827678979,0.0147212986,0.1129905105,0.042348911,142.229,0.8947407331
R,0.503405474,0.516209026,0.4580079823,0.9302395756,0.229932943,0.0340851053,134.714,0.6098085295
R,0.0074283551,0.4011347426,0.3228983432,0.9124147083,0.1855442686,0.03744001,125.476,0.5211162606
R,0.0019221098,0.3200000977,0.7285757786,0.963126236,0.5233671496,0.0495828263,149.0,0.6782816543
R,0.9693608219,0.6730137967,0.4872654431,0.9241920809,0.0884804975,0.0370632313,141.961,0.7487843981
R,0.9613232354,0.8137909209,0.4913466763,0.7251904284,0.1060739923,0.0457714647,130.02,0.5581282937
R,0.9941451729,0.7935858479,0.5658038422,0.9593212379,0.1132104546,0.0618838589,121.806,0.7576275083
E,0.0669440282,0.5734143205,0.8523381993,0.9448500483,0.0827508547,0.0522375057,140.046,0.4168035231
E,0.0295944387,0.6690234078,0.791607302,0.8646524606,0.1115666722,0.1411375016,150.048,0.4311731434
E,0.0397361934,0.6205416263,0.7035451678,0.0658260995,0.0864882662,0.3399507535,139.936,0.5009337473
E,0.0025642633,0.3295565386,0.6729636586,0.6792271769,0.1121158016,0.2142302637,150.033,0.1988350677
E,0.3103671397,0.4410137192,0.3943834949,0.0004409718,0.1329906151,0.1100160846,127.047,0.3575121383
E,0.0294442787,0.5556342878,0.5546498162,0.799228445,0.1114868704,0.0838054616,150.045,0.5348832874
E,0.5190418565,0.6378537428,0.837890279,0.8943358014,0.1100768138,0.071471765,135.044,0.6807812325
E,0.0014761617,0.6076254218,0.7129136808,0.917110304,0.1306770794,0.0412161451,140.169,0.4322426069
E,0.597314337,0.586178126,0.7687542962,0.9211946437,0.2030612741,0.063209361,140.185,0.6382378876
E,0.9851116382,0.4209935564,0.3294745896,0.0387584147,0.113303774,0.1139978017,75.123,0.7792556704
E,0.0006056044,0.6038317194,0.6258667767,0.8007163705,0.2416719952,0.0412791782,100.012,0.9412845911
E,0.0150224688,0.723600955,0.6015871868,0.85559856,0.1116464342,0.2507757772,125.935,0.8006477765
E,0.056436656,0.7517949102,0.8120852485,0.7153130312,0.0924425055,0.0621343724,84.999,0.8108201297
E,0.2602356559,0.7428477105,0.7052336224,0.7279003153,0.1028403326,0.0821093297,110.093,0.6764335846
E,0.0396498285,0.7588970171,0.8243774172,0.8240588646,0.0799560853,0.0627191554,135.984,0.978897105
E,0.0185610246,0.7179942205,0.8647129725,0.6944709148,0.0592605078,0.1240191936,69.999,0.885393125
E,0.2857581353,0.8920731728,0.5520676892,0.818272593,0.1200501436,0.1027425518,95.003,0.7201018552
E,0.9952499375,0.4872319304,0.4958585665,0.95261219,0.1555287772,0.2351031392,64.053,0.5451424673
E,0.0818293312,0.6329018795,0.2513477196,0.2458872295,0.1068247929,0.1606977553,40.653,0.5430254404
E,0.1625481612,0.8533888319,0.9601597684,0.9172834733,0.0884834253,0.0676808661,130.086,0.9635502816
E,0.0020739907,0.6938320409,0.5152261734,0.8305853915,0.4298236148,0.0521823459,130.011,0.4922861569
E,0.1546578683,0.5403189293,0.5581335752,0.273348817,0.2898002043,0.0615782857,130.496,0.1304722803
E,0.0365006738,0.7086290763,0.9219208796,0.9501269433,0.1950506714,0.0688386254,119.975,0.8050958888
E,0.9394717615,0.6719170022,0.4678802791,0.0923555579,0.4480618316,0.3530944123,100.017,0.9582430539
E,0.6419529745,0.7311033322,0.3511873379,0.8877508979,0.4622779459,0.0679431185,77.632,0.5201806337
E,0.5337166774,0.5525411336,0.4448488207,0.9256484333,0.1742750763,0.0851156324,86.313,0.9797578454
E,0.7358180659,0.8033647821,0.5181903837,0.880820576,0.1275201318,0.0609176326,92.031,0.8692483536
E,0.439343187,0.5316067618,0.9281705331,0.962091887,0.1106941239,0.0701082322,115.909,0.9618138055
E,0.0819381379,0.7412581362,0.8363292856,0.9029969535,0.1294411952,0.2578263147,190.012,0.9779193057
R,0.4279559219,0.3897058448,0.5814915551,0.9135182959,0.1030462854,0.0373580396,160.03,0.2212331969
R,0.004308027,0.4340817976,0.7873719904,0.8869445732,0.112067784,0.0381193155,140.775,0.4122844435
R,0.5622727291,0.270286345,0.714932156,0.9497809228,0.5198422811,0.0363738332,116.337,0.1483400947
R,0.0020401443,0.4458689483,0.8125922303,0.6625553459,0.1423399784,0.0307188828,100.844,0.6088523024
R,0.9646682725,0.5256114423,0.9658987166,0.9690405826,0.1713802957,0.0396420361,80.092,0.172883489
E,0.3777932652,0.6674074528,0.2762725917,0.5696697757,0.0577158511,0.0348788528,87.995,0.6730187457
R,0.0345956916,0.126557853,0.7893087781,0.798471661,0.1467176632,0.0472698273,161.363,0.353344469
R,0.9083073438,0.5785815723,0.3427507311,0.9312124011,0.1115734276,0.0375921162,127.956,0.2665471867
E,0.0042025072,0.4494676089,0.4136335875,0.8986222029,0.0882058015,0.0561194254,96.26,0.4775709694
R,0.0724428509,0.4033335709,0.7568552835,0.7289403019,0.3175966473,0.0344631311,160.052,0.4553407322
E,0.5195667392,0.4874010567,0.2979488803,0.8524302841,0.0750711008,0.0369906136,216.073,0.4157507487
E,0.1882110645,0.5776932583,0.3952393728,0.825226043,0.2753209933,0.0275104159,96.004,0.2457920411
E,0.7414162701,0.5088425995,0.8471413187,0.8505929832,0.1191067811,0.0482105759,88.058,0.5628672371
E,0.479103707,0.5359667814,0.3097090576,0.9011268806,0.0977320057,0.0409058777,88.959,0.3864120944
E,0.2975495249,0.7227524632,0.5470995462,0.9203822785,0.0864727443,0.0521264283,119.989,0.8058594766
E,0.678770499,0.6392352389,0.3698297534,0.8993211306,0.3868663767,0.0582937664,167.031,0.2912298427
E,0.0018530987,0.7643863402,0.3665552393,0.9112414199,0.0821271196,0.0481242898,101.338,0.4877654497
R,0.8358306334,0.4342008283,0.5143291692,0.109266932,0.2657418298,0.0898966315,165.49,0.5006272492
R,0.0211419297,0.680022292,0.3643715917,0.9229560273,0.1186750488,0.0323108344,103.987,0.6076471093
E,0.1957851588,0.5865285066,0.533999719,0.5977803007,0.1196670783,0.0605565848,124.936,0.261277954
E,0.1470863557,0.789967283,0.5324524319,0.710470933,0.1928392459,0.0382179783,126.971,0.8208693164
E,0.4319323383,0.5615982141,0.3642542868,0.8072303171,0.2982348418,0.0315810928,160.026,0.3389086116
E,0.5562458832,0.5748669767,0.6212975448,0.9208093026,0.0946674796,0.0367259243,120.064,0.2348671077
E,0.7172658639,0.5319241895,0.2567944472,0.9315678814,0.0840717858,0.035470916,87.994,0.4992715401
E,0.5519198743,0.5752567739,0.5507899792,0.9414108752,0.2702493362,0.0355812025,66.181,0.5110990835
R,0.9538726312,0.4357761388,0.1068217321,0.7877700996,0.0962227137,0.0355392367,102.336,0.1243648919
R,0.9048546925,0.4364525588,0.3575756501,0.9080780649,0.0816248656,0.0515569312,202.821,0.5382824543
R,0.9755919877,0.5554352308,0.4305845402,0.9555651432,0.0816248449,0.0342929823,109.668,0.5189053059
R,0.9702519386,0.6006050159,0.0902921149,0.7906982091,0.1078697237,0.0451887858,113.841,0.3715392249
R,0.9041017084,0.4081544655,0.2248437021,0.9140582123,0.1031192788,0.0566174268,195.463,0.1386857485
R,0.7926709878,0.475527668,0.341621647,0.9369205105,0.0677394001,0.0395183187,130.181,0.3849816871
R,0.9076029496,0.5868743818,0.3910525408,0.840623697,0.1121514824,0.0284648311,145.441,0.4963693495
R,0.9469389522,0.6747060843,0.2865272735,0.878024794,0.129415015,0.0346310473,114.342,0.2878817368
R,0.9713290827,0.5944810501,0.2457658206,0.0015550434,0.339405647,0.4159816587,55.933,0.4832775173
R,0.9455846601,0.4225733754,0.1424001418,2.7291e-06,0.5774714324,0.2605085241,103.02,0.4116230883
R,0.9635398441,0.4143539877,0.4035998195,0.3225427186,0.1616067007,0.0605658648,160.65,0.4564472293
R,0.9759342614,0.3257864114,0.5184825153,0.0259534651,0.3452771746,0.1215357031,78.438,0.4341787703
R,0.9727968219,0.4781155123,0.4605249058,0.7594721451,0.0748801563,0.0546609504,111.425,0.3313378814
R,0.9768624399,0.3759995793,0.2392224821,0.0124556108,0.1175116481,0.4937547108,192.217,0.4139110929
R,0.9746311623,0.531864925,0.3404667077,0.4604895295,0.1150003249,0.0487031998,125.091,0.3136430826
R,0.927827672,0.4282687555,0.4773611301,0.0003772494,0.3374560884,0.2827632902,111.893,0.323916167
E,0.1769983763,0.864684753,0.3599801068,0.205530987,0.1377315953,0.2158701539,101.433,0.5595453043
E,0.0567819913,0.6976558315,0.5769717355,0.8957541038,0.11862312,0.1286653086,154.0,0.2811130988
R,0.641177584,0.6828912127,0.4039507167,0.2284780666,0.0835331822,0.0431778102,120.004,0.9475294488
R,0.0861703266,0.6637578586,0.2772482292,0.4478034422,0.1914246808,0.0276983765,100.136,0.808631045
E,0.6897961943,0.7698266413,0.6291004091,0.9724215439,0.2495407586,0.0545379415,120.04,0.8722823222
E,0.2588963279,0.511182656,0.2871245274,0.4037509817,0.111567925,0.0396546778,88.967,0.0398318902
R,0.0795165826,0.6946821755,0.3708222048,0.6249387144,0.0799617275,0.0471106128,93.998,0.7043451914
R,0.002486581,0.5555847482,0.53920437,0.731367035,0.1386599595,0.0272934918,140.007,0.4738983479
R,0.4918982202,0.0945218018,0.6082999288,0.9161973961,0.141962365,0.0366557552,189.817,0.3468339574
R,0.757572524,0.6591033217,0.3858107399,0.9241719285,0.1127390985,0.0266822331,89.996,0.4578100205
R,0.9348562574,0.312200981,0.1067371569,1.986e-07,0.0820352767,0.0328391946,84.841,0.1812904025
R,0.011302628,0.2817248369,0.8460577561,0.9263339655,0.1031522486,0.0461943134,115.854,0.4361421325
R,0.6375550977,0.1505570935,0.794089844,0.3839002777,0.1943423221,0.0494786387,150.083,0.3670917497
R,0.8223760086,0.2838338567,0.3949649439,0.377010052,0.1167554833,0.0363220062,69.251,0.2195565776
R,0.3586759122,0.1298519728,0.7143234057,0.8487600848,0.1916035804,0.0395725104,74.71,0.1846604829
R,0.3738555423,0.1643846395,0.5159918589,0.0746398188,0.1129433387,0.0405779377,211.846,0.4581718366
R,0.5735095377,0.2581139499,0.7496986971,0.4046345362,0.10926624,0.0382907145,143.819,0.3381868036
R,0.0524131923,0.3495885959,0.5892262486,0.7441733986,0.1381786217,0.0387187041,96.131,0.2909300758
R,0.5008548008,0.2197311772,0.5587580783,0.735490166,0.1115563283,0.0371747387,144.254,0.3892587978
R,0.0929969153,0.2679337335,0.7859781533,0.5269181265,0.2347759889,0.0392016993,103.0,0.2606021613
E,0.0221314049,0.3464303123,0.4299589011,0.7426674002,0.0963667738,0.2353353225,178.659,0.3339158134
E,0.8599845215,0.2899128096,0.2686239228,0.2948931952,0.1134483649,0.0842817108,105.605,0.0893294387
E,0.1311070949,0.444142549,0.044644229,0.942798639,0.1172273544,0.0512550811,157.858,0.0334706481
E,0.8971290953,0.1454292406,0.0776083783,0.5604284961,0.140941627,0.0833068748,100.442,0.0344178093
E,0.1405274997,0.4782038542,0.5039212714,0.8386257858,0.1480521251,0.0652390633,118.315,0.1042945242
E,0.1682065108,0.7451940712,0.4722707431,0.6879185711,0.0822297372,0.0419574338,91.541,0.7709692336
E,0.1023434297,0.6501424661,0.2468582616,0.8603193988,0.1244439595,0.0460982333,139.91,0.4447276687
E,0.1397725938,0.7569232086,0.9703076005,0.7121162487,0.1006014227,0.0370453403,130.415,0.0985063241
E,0.9773983972,0.1804568464,0.4391353024,0.9182011786,0.1140799016,0.0541497139,145.432,0.300749961
E,0.9850210313,0.0938257485,0.1781889002,0.7171608713,0.3502851763,0.0383276983,160.776,0.1905117006
E,0.3253772496,0.6247693833,0.7452643906,0.658433034,0.9098963771,0.1613358875,86.661,0.8311759019
E,0.9774336854,0.2751393051,0.3429368356,0.9364767112,0.366156506,0.0424831387,93.924,0.4174976112
E,0.93124214,0.6900562134,0.5616559701,0.85594951,0.1116311749,0.0579236858,80.655,0.9758199984
E,0.5482918826,0.6380614822,0.8293368282,0.9132114683,0.1034897868,0.0372339032,89.229,0.7191427625
E,0.0340348962,0.6850332273,0.7916577365,0.7515040317,0.3842867926,0.0273679963,126.998,0.3849545495
E,0.2669906779,0.6027155923,0.7911944169,0.7621235065,0.0979448149,0.0837812695,84.184,0.8408851249
E,0.0628146503,0.5654843929,0.6894474293,0.8854983217,0.0907805092,0.0587600827,98.472,0.4699810371
E,0.0093445556,0.7011334186,0.7742378062,0.842261817,0.1140605858,0.0692013364,86.689,0.8377466246
E,0.0028901836,0.780537969,0.5798409617,0.8152115827,0.1840387515,0.080893373,83.339,0.5112506157
E,0.9780849678,0.3123340198,0.2090982097,0.9297667237,0.1071437971,0.0307261643,84.374,0.5506541182
E,0.4513725997,0.5113595209,0.5126741571,0.3565398108,0.0996441118,0.4338386596,210.044,0.8419497474
E,0.0518480948,0.7329905896,0.7794183277,0.8503323102,0.1939344105,0.1146260099,175.978,0.8048008461
E,0.0032485213,0.7145540831,0.4606183372,0.8843280467,0.1555783782,0.0493400234,85.003,0.2294626241
E,0.9425954908,0.3172509903,0.0956011247,0.8694793409,0.2314841699,0.0379160411,122.204,0.0516549759
E,0.0796406225,0.7822655678,0.5093902471,0.8670571632,0.0981954912,0.0619464085,120.006,0.8760257342
E,0.9933243424,0.7863085119,0.263489131,0.9660192757,0.1020029705,0.0539526389,127.059,0.9525540846
E,0.0069387912,0.7140419098,0.2815097907,0.8453237028,0.1353861873,0.0376113952,89.968,0.3520397367
R,0.0912826308,0.616177782,0.6951487943,0.1326741211,0.0890851819,0.034031517,135.922,0.5618432917
R,0.0113632742,0.3479329642,0.7320983972,0.7402467572,0.2004180505,0.0676419949,93.429,0.357681494
E,6.04305e-05,0.8714391744,0.2102892477,0.8316075173,0.1094308917,0.136537119,150.012,0.0236705542
E,0.021452971,0.698125731,0.6962631929,0.8962965458,0.1071798906,0.0403246674,101.93,0.5499095181
E,0.1077554717,0.7336666748,0.6041700045,0.8857284647,0.0893180871,0.0529643235,109.011,0.3224379008
E,0.2024768762,0.3833173692,0.513409154,0.8297534862,0.609562192,0.0489878037,126.637,0.6550794612
R,0.1715952662,0.7113045229,0.2729219953,0.0005913484,0.0740359723,0.0295391045,130.152,0.8887227468
R,0.0018235128,0.1666548981,0.7269055721,0.1810853895,0.1369590161,0.0527351086,92.542,0.1371393931
R,0.0471982923,0.6727347958,0.4532620224,0.7399237737,0.1067410312,0.0472519346,114.252,0.3864011284
R,0.9821111425,0.6449627939,0.1690212558,5.749e-07,0.1316430285,0.5752967282,111.46,0.6866323341
E,0.4055977392,0.7272245336,0.657602351,0.8974806137,0.132343609,0.0531596085,132.016,0.7978071242
E,0.4603469011,0.7140952272,0.836957035,0.8514884234,0.1048487225,0.0830001369,60.016,0.9497007103
E,0.7348708694,0.6374121439,0.2701513991,0.5575890909,0.0757811836,0.0529741142,145.951,0.9360190352
E,0.0206848087,0.6825054158,0.6048407278,0.6813953862,0.653778622,0.052887689,162.023,0.9270193226
E,0.0006221235,0.689630924,0.475617237,0.9297909588,0.0910924447,0.4004742828,195.976,0.6532732793
E,0.8096453285,0.5182417589,0.3752925736,0.9373655389,0.1080642068,0.0417299361,135.92,0.1603827357
E,0.6620644555,0.7489939413,0.746581355,0.9344071526,0.5239215611,0.0913712283,112.533,0.471983938
R,0.8111795144,0.5809175646,0.5767621015,2.23e-08,0.2011514417,0.0329386493,85.041,0.6603479467
E,0.8039632633,0.7483377457,0.8306487596,0.91913707,0.1183587501,0.0354947757,102.993,0.8078916297
E,0.8804302731,0.6634015644,0.5333815593,0.7771995777,0.1030254086,0.035244197,100.014,0.595349013
R,0.1863739715,0.7886717602,0.3556086286,0.0114450383,0.1497735007,0.1734498964,114.969,0.6630170692
R,0.0312390472,0.5913065306,0.5536465336,0.0005770495,0.1734964395,0.0283855477,84.978,0.9018224131
E,0.0203332285,0.8015902879,0.8256857729,0.9333642215,0.2732768682,0.069027886,163.993,0.7298880105
R,0.1183953556,0.6417817697,0.431207234,0.8139302988,0.073310469,0.0278979764,129.995,0.3229850676
R,0.9049978412,0.6107983797,0.4000007931,0.7262955891,0.1376250513,0.0288293643,121.933,0.580151689
E,0.0094309586,0.6861125136,0.5522799487,0.8535065426,0.2267909188,0.0271927538,99.978,0.7099116552
R,0.7392006497,0.4878150643,0.4831012207,0.9540361167,0.1289365773,0.0348835981,160.085,0.5330434382
R,0.2565444064,0.8303495019,0.296196849,0.8903509092,0.1911808755,0.1795341426,114.977,0.3017802834
R,0.9931130272,0.3511014116,0.0449044865,0.292297899,0.086286471,0.032048695,60.045,0.0379111292
E,0.0002533355,0.6118517089,0.3217906409,0.8709771148,0.0700267318,0.0447030294,100.014,0.1172568919
E,0.4544255189,0.6860953897,0.5543257439,0.8757714513,0.0942595615,0.061377521,179.98,0.4752085005
R,0.025131917,0.2846698238,0.5434711698,0.5576546282,0.0609624913,0.0292033889,160.552,0.5579223224
R,5.38618e-05,0.4529751744,0.4169794095,0.771973211,0.1080016502,0.0316070786,148.702,0.3175380519
E,0.0427407254,0.5252447621,0.103882445,0.7432615151,0.1200418929,0.0435841911,90.126,0.0384001858
E,0.239248472,0.7608935101,0.3328339609,0.6945693673,0.2283335437,0.2186665533,124.996,0.4834987453
E,0.0809849055,0.4490038282,0.5160741555,0.7141485884,0.1028124595,0.1306964404,240.273,0.0576884302
E,0.2553904579,0.766721279,0.6910256299,0.9498680796,0.1050486352,0.0519949622,119.923,0.7508636833
R,0.3486747754,0.5725351818,0.5154383073,0.6135873747,0.1009263903,0.0370508688,210.053,0.3358844817
E,0.1282913255,0.5296367209,0.5954372253,0.9275514142,0.0824248029,0.0285342411,95.007,0.1355913219
R,0.5214214278,0.4846649496,0.5301833165,0.8786465206,0.1573726961,0.0316638288,100.009,0.137929222
R,0.3258822309,0.5127055731,0.7099950616,0.9127534688,0.5022967569,0.0674447693,130.188,0.05163488
E,0.0083111503,0.5610991451,0.2927917864,0.7780502871,0.0831936188,0.1733957238,200.076,0.2941244062
E,0.84639585,0.3130465949,0.2250115469,0.9091348621,0.1269518966,0.0456283711,78.781,0.206421252
E,0.0048986341,0.7229637656,0.2385232651,0.6322852707,0.5100170831,0.0366475464,100.029,0.3286443975
R,0.0196617176,0.2161453749,0.4961478937,0.1806860086,0.1330171731,0.0414772738,156.009,0.1617115881
R,0.5467852085,0.4280959859,0.4962650555,0.9225352491,0.1987414287,0.0296833072,126.446,0.0977127398
R,0.9073365306,0.1647474769,0.688740561,0.9284972526,0.1922853085,0.0744315995,158.757,0.0426089591
R,0.5530110599,0.3263945537,0.3849959831,0.9180154325,0.1125906362,0.0301306454,115.5,0.1515904692
R,0.2754826629,0.410115794,0.4768468373,0.9195973501,0.1241420773,0.029419392,128.889,0.1391282677
R,0.0843388985,0.3579873971,0.75528613,0.9035405655,0.1186954934,0.0360319922,89.673,0.2367152172
R,0.9952466733,0.524292357,0.0648557998,0.2115518654,0.1115625903,0.0465843917,123.139,0.2789373574
R,0.9929689215,0.3901430755,0.1178577153,0.0167033581,0.1122664684,0.0655324499,162.124,0.2898444438
R,0.989758795,0.5553864949,0.2112529369,0.3685525218,0.1411346282,0.0518313672,112.577,0.346727865
R,0.9952910772,0.5076063208,0.2666513014,0.4155838477,0.0849314774,0.0442856827,134.25,0.3336056429
R,0.993760761,0.4400614541,0.0897052792,0.0202261197,0.1105162223,0.0612923182,89.732,0.6566913384
R,0.9936717909,0.5089979935,0.1036444226,0.0621914964,0.1115714061,0.0945562791,117.018,0.3524204322
R,0.590039493,0.4859666511,0.5723445444,0.8511060144,0.2938850537,0.0446560963,91.025,0.9772839935
R,0.8494799978,0.605486234,0.3154532164,0.9344283865,0.7680930705,0.0315711959,125.673,0.8583049325
R,0.5588643575,0.4289116009,0.4626649657,0.4829279018,0.3273264633,0.0403945366,145.728,0.4194979583
R,0.3187113674,0.3640281284,0.4356596884,0.4559772783,0.3402487641,0.0449760124,148.921,0.7666037925
R,0.3340488068,0.5187472622,0.5667233705,0.4153108298,0.1416027442,0.0354634274,89.293,0.9335995711
R,0.8248796352,0.4350683999,0.5409456268,0.8547293536,0.1102910078,0.032161281,82.255,0.1749753542
R,0.9068911017,0.3100204756,0.416889612,0.8900905126,0.3209723293,0.0329564235,117.67,0.6317137471
R,0.1230711582,0.1985262059,0.3228815801,0.9450949766,0.1119603405,0.0350239564,154.077,0.7370075005
R,0.3273799732,0.4103599693,0.48810858,0.8349054491,0.148877576,0.0325130798,102.896,0.7119973789
R,0.6293784973,0.179807656,0.770226641,0.6204780712,0.1543527452,0.0577335539,187.026,0.6470299205
R,0.9181487627,0.5552781312,0.4698109014,0.2047826776,0.1325977128,0.0333630061,103.73,0.4934617419
R,0.8441137703,0.4987010403,0.5393526862,0.1275533985,0.1171905322,0.0326139052,95.998,0.4377698957
R,0.6934897754,0.2350624041,0.8548228345,0.779911445,0.0796262934,0.0342002478,155.174,0.5523391895
R,0.6553140356,0.2931990941,0.6242127815,0.882787673,0.1107978485,0.0391310708,158.343,0.5831754498
R,0.8707971542,0.3233074687,0.7244459278,0.5283574738,0.1222452568,0.0502876628,112.562,0.6387758377
R,0.6244503553,0.4118934778,0.5329120907,0.7175114724,0.1329240907,0.0263852231,76.673,0.8789477041
E,0.0832929585,0.6266391893,0.6165999876,0.6766689299,0.1000832151,0.0409903577,125.014,0.44636641
E,0.017188412,0.6591641004,0.4254630857,0.8379588024,0.1975154334,0.0660111513,146.667,0.6798493347
E,0.0049235483,0.5697263568,0.5109347576,0.856887996,0.0838406706,0.0529992188,140.041,0.0868353156
E,8.42322e-05,0.6053117419,0.6067516641,0.8832262906,0.3028007936,0.0387718268,87.006,0.2655245588
E,1.35115e-05,0.6370625239,0.4689230085,0.9001384795,0.1405038697,0.0407938446,96.673,0.0581327848
E,0.0010896036,0.6815662157,0.4505684642,0.831757224,0.0944656407,0.0919302232,93.329,0.7968790745
E,0.2776348193,0.725978546,0.8130098366,0.8582186241,0.074781861,0.0385534617,138.979,0.8939337447
E,2.5801e-06,0.7800512227,0.4634274916,0.976371883,0.085149719,0.1047570649,127.515,0.5174224173
E,0.9208960543,0.774709887,0.4209273556,0.8748226546,0.0852084708,0.0834927934,90.017,0.5678557228
E,0.9773189218,0.7117287311,0.9142771642,0.9195142152,0.0857918316,0.810243802,179.95,0.9674264766
E,0.8070453728,0.8381233195,0.9212062486,0.0909926541,0.095825437,0.3974627521,150.098,0.9289470674
